,X0,X1,y
127,3.625277928,-0.986035861,0
128,9.860656692,-24.99524481,1
129,4.62109832,-2.069244218,0
130,5.280663918,-8.184748546,0
131,5.154473485,-15.08517586,1
132,10.11172371,-33.71680155,1
133,17.01847521,-22.1998647,1
134,10.92389126,-25.83059354,1
135,13.61387416,-36.54531293,1
136,10.93504055,1.252350847,2
137,9.786514399,-2.37130063,2
138,10.30813312,-0.578559843,2
139,16.95803934,-21.64514893,1
140,24.02834953,0.539402732,2
141,16.02014914,13.97120892,2
142,12.83073624,-24.40758337,1
143,14.83552579,-29.96822442,1
144,5.388573548,-2.227921837,0
145,23.55302666,-20.55110965,1
146,12.66671181,1.458661471,0
147,10.13250688,6.68140416,2
148,6.476858207,-7.907533727,0
149,15.76501753,-25.28976007,1
150,4.585062725,0.397763611,0
151,12.98873312,-26.82742151,1
152,14.83708698,15.85221732,2
153,3.739345538,8.847573867,0
154,9.010702323,-0.497593664,0
155,11.97401355,-0.048978064,0
156,7.485725715,-27.26433801,1
157,18.20872088,-42.67403676,1
158,18.89643917,10.94055982,2
159,10.99360399,4.011352322,2
160,15.4718447,-3.987296987,2
161,9.506944374,-4.485831062,2
162,9.406247131,-4.960059361,2
163,13.41144023,-5.779260029,2
164,13.45777685,17.50404224,2
165,10.42241093,-4.195786029,0
166,9.014762206,-34.23203955,1
167,13.85332725,-29.3777731,1
168,11.2360446,-6.563347706,0
169,14.60222694,-3.055389703,2
170,13.75464405,-33.09449069,1
171,10.17239292,2.64837299,0
172,15.26445949,-28.67402221,1
173,8.405331411,3.677871838,0
174,8.505714006,7.122359822,2
175,6.146519402,-8.577976854,0
176,17.27503534,-28.96211662,1
177,4.990579888,10.49506615,2
178,5.181845997,3.74877543,0
179,10.71866297,12.7597811,2
180,12.2254163,2.970820216,2
181,13.61928698,2.901332916,2
182,3.472193029,-22.79119184,1
183,9.925216842,-26.51239398,1
184,16.22673975,-19.49823894,1
185,10.13973625,0.678545793,0
186,15.94645953,-33.60050565,1
187,16.06642425,16.24901863,2
188,11.46276047,-19.71321678,1
189,11.56681197,0.288080175,2
190,15.39207582,-2.493292416,2
191,8.318562715,-29.63809988,1
192,9.874179555,4.407892483,2
193,6.051117979,-5.90546675,0
194,3.467960029,-1.840451519,0
195,5.775378835,0.475974369,2
196,12.77381566,5.382630705,0
197,8.901749256,0.542058293,0
198,9.123318739,-11.15369616,0
199,12.03305233,-33.16985605,1
200,12.5147598,9.153243359,0
201,9.818424573,6.56519138,2
202,14.93119308,10.53394445,2
203,7.958707159,-1.66774726,0
204,11.74302427,8.693067469,2
205,9.367990308,-2.912218264,2
206,8.070445667,8.197288564,0
207,15.1485854,4.159717585,2
208,10.45789707,2.269287593,2
209,11.16948769,-30.68587678,1
210,11.33097617,-31.48579883,1
211,12.12915055,0.388574794,2
212,13.94505402,-7.444943011,0
213,15.26981212,-24.93813219,1
214,13.10167777,-0.153555601,0
215,16.98585286,-4.390186052,2
216,16.75473523,-2.545192948,2
217,15.72038469,1.635635171,0
218,5.628230357,-26.99827054,1
219,17.32162618,3.023200664,2
220,6.985142779,2.021911631,0
221,7.740724501,9.133510885,2
222,18.22278812,11.3451968,2
223,4.958719235,-4.369198171,0
224,15.6973555,0.915904394,2
225,12.02364211,-36.58047259,1
226,13.04129052,8.032473903,2
227,10.54815087,-0.319186726,2
228,12.34925714,-30.63327279,1
229,-1.462198845,3.120635943,0
230,7.690685659,2.330514223,2
231,3.933339457,-0.171186578,2
232,17.1013516,-39.52173118,1
233,4.969867994,-2.556241705,0
234,11.41946629,12.58940289,2
235,14.81620257,-32.21453391,1
236,17.91261651,-29.90938503,1
237,20.11992029,-21.95357065,1
238,3.484276316,-11.61605579,0
239,9.748830275,-0.711398485,0
240,13.59555391,-30.37073027,1
241,7.42277261,-4.877210878,0
242,18.91857707,9.694287829,2
243,20.23798287,-35.80835768,1
244,12.94710484,-24.4584941,1
245,6.12999005,-5.52225227,0
246,21.95580152,-21.12078902,1
247,15.20355207,-23.93696155,1
248,6.040538216,6.248105414,0
249,12.11650851,-37.01424043,1
250,11.86906181,-1.483788925,0
251,3.964677343,0.855236723,0
252,22.18130498,-30.99173917,1
253,8.99738894,-28.46338835,1
254,7.080685953,5.550766408,2
255,3.957962654,2.359327799,0
256,14.922924,11.72087242,2
257,5.378710221,-2.288749504,0
258,6.442435998,-3.618145709,0
259,10.91558391,5.268698639,0
260,5.762599074,-1.418580945,0
261,6.553881581,-4.26158273,2
262,16.80810254,9.031892484,2
263,8.903367883,13.75322462,2
264,8.441529009,-6.872655539,0
265,14.13305868,0.069401651,2
266,8.961399515,7.048592878,0
267,9.017550854,-31.97372598,1
268,2.743164756,7.47069678,0
269,6.272654941,-1.1294812,0
270,13.84786352,8.567208056,2
271,3.62721855,-3.695177141,0
272,15.40545657,-7.12640213,2
273,8.995557918,-35.77728785,1
274,13.37254598,-1.805567405,2
275,10.47407274,2.148816036,0
276,6.912853897,2.476184722,2
277,7.68955014,7.449361445,0
278,7.37645345,4.840420632,0
279,10.37441269,-17.65380724,1
280,11.11430854,-6.63442429,2
281,2.337280192,3.961155099,2
282,17.29201525,-8.452705855,2
283,10.64822991,8.714827269,2
284,14.16741338,-44.53093963,1
285,9.911864286,4.238583846,0
286,12.10982387,-24.7779182,1
287,3.538854109,2.216255943,0
288,11.26032543,9.773269649,2
289,6.642604282,-2.917837536,0
290,12.3536769,-6.600210643,0
291,18.9570477,5.463075038,2
292,8.653328628,-0.862629582,2
293,2.358245992,-2.389810312,0
294,6.603489118,-36.42957426,1
295,6.944983784,6.304656602,0
296,20.86884284,-16.23293956,1
297,9.741026537,4.715187829,0
298,9.89818187,-3.21015897,0
299,8.22980283,-7.15058377,0
300,8.619602644,4.88845524,0
301,9.942105471,9.258760946,2
302,13.03970115,6.426561485,2
303,14.64114634,-18.55154253,1
304,18.84777184,-33.21034972,1
305,12.7576603,-6.702977812,2
306,12.47762194,-0.521979387,0
307,13.87706726,-35.77603136,1
308,14.07280856,-2.363287075,2
309,14.14647418,11.19817639,2
310,15.14131342,-36.43013269,1
311,6.433020254,0.226088549,0
312,10.12337491,9.822131359,2
313,18.54756145,0.455448598,2
314,11.68134047,13.05999293,2
315,5.308449159,0.155768147,0
316,10.70707266,-0.468934087,2
317,13.17262799,-29.18642315,1
318,13.71362096,14.37489167,2
319,0.736862296,-3.2556078,0
320,12.30311139,-20.9048189,1
321,5.704421886,-24.62384397,1
322,9.850847178,-11.81400686,0
323,8.671051897,-28.06002127,1
324,20.01905271,-7.374661748,2
325,5.860228871,-8.620154062,0
326,16.51772278,-26.78259036,1
327,12.43859948,10.84051709,2
328,10.13268905,-22.47252281,1
329,0.177134202,0.383363159,0
330,2.563236569,13.49614994,0
331,15.87514279,-33.3357186,1
332,9.795087906,9.494960556,2
333,-5.426677105,3.816043474,0
334,9.712246423,3.220568239,0
335,11.101596,-20.74187326,1
336,10.52190145,-21.99907862,1
337,14.99830213,18.06113176,2
338,14.37351557,-29.90794011,1
339,-5.064163302,-2.301990365,0
340,17.76541532,-20.98486421,1
341,-3.563500741,-6.724761827,0
342,5.647581696,-10.16185205,0
343,17.68932073,-21.36859259,1
344,10.33315337,-31.62605608,1
345,7.123943142,4.513833787,2
346,9.514520669,-37.81292296,1
347,10.66093861,-23.1229059,1
348,11.17090841,9.197912132,2
349,12.44187727,-35.90143958,1
